"","dist_year","dist_type","unit_name","grove_name","dist_id","Hectares"
"534",2024,"lowsev_fire","Sequoia and Kings Canyon National Parks","Coffeepot Canyon",534,2.21108585855362
"535",2024,"modsev_fire","Sequoia and Kings Canyon National Parks","Coffeepot Canyon",535,0.0796035791318651
"536",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","Dennison",536,4.80145156939386
"537",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","Devil's Canyon",537,2.77419825190585
"538",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","Dillonwood",538,127.8374740584
"539",2020,"modsev_fire","Sequoia and Kings Canyon National Parks","Dillonwood",539,27.4221235003346
"540",2020,"highsev_fire","Sequoia and Kings Canyon National Parks","Dillonwood",540,19.5065211983942
"541",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Douglass",541,0.362547208526591
"542",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Douglass",542,0.0670093765829806
"543",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","East Fork",543,1.64530020871964
"544",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","East Fork",544,0.0638442076001563
"545",1991,"lowsev_fire","Sequoia and Kings Canyon National Parks","East Fork",545,66.9629038505553
"546",1991,"modsev_fire","Sequoia and Kings Canyon National Parks","East Fork",546,5.52248090144643
"547",1991,"highsev_fire","Sequoia and Kings Canyon National Parks","East Fork",547,0.179999242264684
"548",2008,"rx_pile","Sequoia and Kings Canyon National Parks","East Fork",548,1.69688630402954
"549",2016,"rx_pile","Sequoia and Kings Canyon National Parks","East Fork",549,0.466247776349786
"550",2016,"mech_under","Sequoia and Kings Canyon National Parks","East Fork",550,0.466247776349786
"551",2014,"rx_pile","Sequoia and Kings Canyon National Parks","East Fork",551,7.50770847544174
"552",2006,"rx_pile","Sequoia and Kings Canyon National Parks","East Fork",552,0.107502770269697
"553",2002,"rx_pile","Sequoia and Kings Canyon National Parks","East Fork",553,64.1985869043326
"554",1997,"rx_pile","Sequoia and Kings Canyon National Parks","East Fork",554,1.46738876195833
"555",1999,"rx_pile","Sequoia and Kings Canyon National Parks","East Fork",555,1.76174486549447
"556",2018,"lowsev_fire","Sequoia and Kings Canyon National Parks","Eden Creek",556,39.9272095736843
"557",2018,"modsev_fire","Sequoia and Kings Canyon National Parks","Eden Creek",557,0.515234596871634
"558",2018,"highsev_fire","Sequoia and Kings Canyon National Parks","Eden Creek",558,0.0326686363157467
"559",2024,"lowsev_fire","Sequoia and Kings Canyon National Parks","Eden Creek",559,89.9307968326148
"560",2024,"modsev_fire","Sequoia and Kings Canyon National Parks","Eden Creek",560,8.89831424976946
"561",2024,"highsev_fire","Sequoia and Kings Canyon National Parks","Eden Creek",561,0.0435742373706074
"562",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Fenced Tree",562,0.216924066433821
"563",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","Forgotten",563,0.417718500893116
"564",2020,"modsev_fire","Sequoia and Kings Canyon National Parks","Forgotten",564,0.16201511370418
"565",2020,"highsev_fire","Sequoia and Kings Canyon National Parks","Forgotten",565,0.159715553492118
"566",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","Garfield",566,248.851838444692
"567",2020,"modsev_fire","Sequoia and Kings Canyon National Parks","Garfield",567,23.0737597668018
"568",2020,"highsev_fire","Sequoia and Kings Canyon National Parks","Garfield",568,17.5388428769519
"569",1986,"lowsev_fire","Sequoia and Kings Canyon National Parks","Garfield",569,60.6115989746814
"570",1986,"modsev_fire","Sequoia and Kings Canyon National Parks","Garfield",570,0.0987785363802315
"571",1985,"rx_pile","Sequoia and Kings Canyon National Parks","Garfield",571,78.5325613796426
"572",2015,"lowsev_fire","Sequoia and Kings Canyon National Parks","General Grant",572,10.4562589723266
"573",2015,"modsev_fire","Sequoia and Kings Canyon National Parks","General Grant",573,9.40133579353228
"574",2015,"highsev_fire","Sequoia and Kings Canyon National Parks","General Grant",574,1.91306156338479
"575",2024,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",575,4.14319011982159
"576",2005,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",576,15.602804909278
"577",2014,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",577,0.00153097858660622
"578",2011,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",578,1.6091419296914
"579",2023,"mech_under","Sequoia and Kings Canyon National Parks","General Grant",579,47.2600460531409
"580",1992,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",580,12.453382795641
"581",1980,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",581,4.02175915351413
"582",1990,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",582,6.94832156111385
"583",1979,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",583,4.12919684336085
"584",1981,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",584,0.385293350587977
"585",1996,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",585,1.69380248483435
"586",1995,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",586,1.46575318836723
"587",1982,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",587,1.72862436613154
"588",1993,"rx_pile","Sequoia and Kings Canyon National Parks","General Grant",588,5.24022238029086
"589",2018,"mech_under","Sequoia and Kings Canyon National Parks","General Grant",589,0.00579348837656435
"590",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Giant Forest",590,95.5362195159209
"591",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Giant Forest",591,12.2372563320606
"592",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Giant Forest",592,2.14954327757513
"593",1997,"lowsev_fire","Sequoia and Kings Canyon National Parks","Giant Forest",593,0.270000074191066
"594",1988,"lowsev_fire","Sequoia and Kings Canyon National Parks","Giant Forest",594,0.62566665629846
"595",2003,"lowsev_fire","Sequoia and Kings Canyon National Parks","Giant Forest",595,58.2135450554701
"596",2003,"modsev_fire","Sequoia and Kings Canyon National Parks","Giant Forest",596,0.261329262285493
"597",2009,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",597,24.0648009382948
"598",2012,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",598,36.3474112171908
"599",2003,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",599,122.042876842941
"600",2014,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",600,60.1080531486731
"601",2019,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",601,66.0457841059973
"602",2011,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",602,94.596526684537
"603",2010,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",603,16.2660075051357
"604",2007,"mech_under","Sequoia and Kings Canyon National Parks","Giant Forest",604,2.1502104354995
"605",2015,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",605,6.58083265654831
"606",2005,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",606,43.4283388270537
"607",2004,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",607,46.9238792675091
"608",2022,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",608,166.653199951747
"609",1998,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",609,43.7279267217545
"610",1969,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",610,10.9151026138044
"611",1985,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",611,57.9738872984891
"612",1984,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",612,29.9522080387593
"613",1981,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",613,31.8842927182872
"614",1982,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",614,47.9254847007519
"615",2002,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",615,47.8114871774773
"616",1989,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",616,14.0907461663412
"617",1988,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",617,8.80408774615126
"618",1979,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",618,19.5763854743532
"619",1990,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",619,10.9863260758451
"620",1980,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",620,7.35137049646494
"621",1999,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",621,64.6639031440826
"622",1993,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",622,11.6598817600387
"623",1987,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",623,18.2498607069931
"624",1997,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",624,40.8523460830909
"625",1991,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",625,9.26656893870573
"626",1992,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",626,0.0900198470248688
"627",2001,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",627,65.8431778476778
"628",1996,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",628,14.0355454426091
"629",1995,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",629,19.3136589369976
"630",1972,"rx_pile","Sequoia and Kings Canyon National Parks","Giant Forest",630,1.19421923386462
"631",2023,"lowsev_fire","Sequoia and Kings Canyon National Parks","Granite Creek",631,0.347695371559798
"632",2023,"mech_under","Sequoia and Kings Canyon National Parks","Granite Creek",632,0.573630281676824
"633",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","Homers Nose",633,13.5459031660019
"634",2020,"modsev_fire","Sequoia and Kings Canyon National Parks","Homers Nose",634,8.34387997388553
"635",2020,"highsev_fire","Sequoia and Kings Canyon National Parks","Homers Nose",635,26.014380518356
"636",2023,"lowsev_fire","Sequoia and Kings Canyon National Parks","Little Redwood Meadow",636,2.74677141863252
"637",2023,"mech_under","Sequoia and Kings Canyon National Parks","Little Redwood Meadow",637,11.3020904402313
"638",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Lost",638,2.69932116038838
"639",2017,"mech_under","Sequoia and Kings Canyon National Parks","Lost",639,5.20637143926733
"640",1986,"lowsev_fire","Sequoia and Kings Canyon National Parks","Muir",640,1.225391178711
"641",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Muir",641,58.6096813696884
"642",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Muir",642,8.43053500744296
"643",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Muir",643,3.84248103437403
"644",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","New Oriole Lake",644,2.42900437153141
"645",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","New Oriole Lake",645,1.90895542175379
"646",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","New Oriole Lake",646,1.62848736241301
"647",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Oriole Lake",647,41.6952530806299
"648",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Oriole Lake",648,1.87379538656774
"649",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Oriole Lake",649,0.21739027450335
"650",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Pine Ridge",650,13.6314911450094
"651",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Pine Ridge",651,1.48995565255427
"652",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Pine Ridge",652,0.125372538709705
"653",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","Putnam-Francis Tree",653,0.103880402947275
"654",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Redwood Creek",654,12.6298684811279
"655",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Redwood Creek",655,0.716635576123769
"656",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Redwood Creek",656,0.749129222237103
"657",2008,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Creek",657,0.0132121445400175
"658",2003,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Creek",658,18.4482841596004
"659",1995,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Creek",659,18.4363858478469
"660",1996,"lowsev_fire","Sequoia and Kings Canyon National Parks","Redwood Meadow",660,8.78854477554814
"661",1996,"modsev_fire","Sequoia and Kings Canyon National Parks","Redwood Meadow",661,0.349708520339461
"662",2023,"lowsev_fire","Sequoia and Kings Canyon National Parks","Redwood Meadow",662,32.5489600775457
"663",2023,"modsev_fire","Sequoia and Kings Canyon National Parks","Redwood Meadow",663,1.78078837596314
"664",2023,"mech_under","Sequoia and Kings Canyon National Parks","Redwood Meadow",664,64.2633391072937
"665",2006,"lowsev_fire","Sequoia and Kings Canyon National Parks","Redwood Mountain",665,0.000752786034457859
"666",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Redwood Mountain",666,265.23695578085
"667",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Redwood Mountain",667,129.174957035069
"668",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Redwood Mountain",668,191.789571913943
"669",1987,"lowsev_fire","Sequoia and Kings Canyon National Parks","Redwood Mountain",669,10.2212494327274
"670",1987,"modsev_fire","Sequoia and Kings Canyon National Parks","Redwood Mountain",670,3.60646070115166
"671",1987,"highsev_fire","Sequoia and Kings Canyon National Parks","Redwood Mountain",671,0.406519041786867
"672",2006,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",672,54.1308753981509
"673",2016,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",673,167.584287566
"674",2016,"mech_under","Sequoia and Kings Canyon National Parks","Redwood Mountain",674,167.584287565998
"675",2012,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",675,159.11638898392
"676",2011,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",676,113.933686464804
"677",2004,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",677,19.6168566552558
"678",2009,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",678,132.016568997089
"679",1974,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",679,13.2865063680578
"680",1969,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",680,58.1435556194436
"681",1970,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",681,17.64673312897
"682",1972,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",682,40.7273250204185
"683",1971,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",683,1.76549906470706
"684",1982,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",684,3.03554460869541
"685",1977,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",685,163.990428286269
"686",1978,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",686,10.727058254997
"687",1981,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",687,20.6141407223553
"688",1976,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",688,91.2568673630685
"689",1975,"rx_pile","Sequoia and Kings Canyon National Parks","Redwood Mountain",689,8.46085276463219
"690",2001,"mech_under","Sequoia and Kings Canyon National Parks","Redwood Mountain",690,1.90154303485524
"691",2018,"mech_under","Sequoia and Kings Canyon National Parks","Redwood Mountain",691,9.09878267048142
"692",2017,"mech_under","Sequoia and Kings Canyon National Parks","Redwood Mountain",692,9.09878267048142
"693",2024,"rx_pile","Sequoia and Kings Canyon National Parks","Sequoia Creek",693,4.20630564519838
"694",2014,"rx_pile","Sequoia and Kings Canyon National Parks","Sequoia Creek",694,0.475341556737025
"695",2012,"rx_pile","Sequoia and Kings Canyon National Parks","Sequoia Creek",695,0.301630705999791
"696",2009,"rx_pile","Sequoia and Kings Canyon National Parks","Sequoia Creek",696,4.97404146087722
"697",2023,"mech_under","Sequoia and Kings Canyon National Parks","Sequoia Creek",697,6.41901248025974
"698",1995,"rx_pile","Sequoia and Kings Canyon National Parks","Sequoia Creek",698,4.96825243737012
"699",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Skagway",699,14.0089630253544
"700",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Skagway",700,0.588049103720619
"701",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Skagway",701,0.552944286406064
"702",2008,"lowsev_fire","Sequoia and Kings Canyon National Parks","Skagway",702,4.08565551043297
"703",2008,"modsev_fire","Sequoia and Kings Canyon National Parks","Skagway",703,0.34169260210765
"704",2008,"highsev_fire","Sequoia and Kings Canyon National Parks","Skagway",704,0.0729970066882903
"705",1969,"rx_pile","Sequoia and Kings Canyon National Parks","Skagway",705,0.891635178852999
"706",2020,"lowsev_fire","Sequoia and Kings Canyon National Parks","South Fork",706,77.5578724088158
"707",2020,"modsev_fire","Sequoia and Kings Canyon National Parks","South Fork",707,9.66739265532601
"708",2020,"highsev_fire","Sequoia and Kings Canyon National Parks","South Fork",708,1.27866954093296
"709",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Squirrel Creek",709,1.43048941052311
"710",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Squirrel Creek",710,0.22698981205763
"711",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Squirrel Creek",711,0.238688912808042
"712",2024,"lowsev_fire","Sequoia and Kings Canyon National Parks","Surprise",712,4.87712624351919
"713",2024,"modsev_fire","Sequoia and Kings Canyon National Parks","Surprise",713,3.95434534838203
"714",2024,"highsev_fire","Sequoia and Kings Canyon National Parks","Surprise",714,0.264850880935675
"715",2021,"lowsev_fire","Sequoia and Kings Canyon National Parks","Suwanee",715,7.20051648241303
"716",2021,"modsev_fire","Sequoia and Kings Canyon National Parks","Suwanee",716,14.814826207468
"717",2021,"highsev_fire","Sequoia and Kings Canyon National Parks","Suwanee",717,5.90981586984312
"718",1991,"rx_pile","Sequoia and Kings Canyon National Parks","Suwanee",718,14.8232273432451
"719",1990,"rx_pile","Sequoia and Kings Canyon National Parks","Suwanee",719,0.0899358987527456
"720",1992,"rx_pile","Sequoia and Kings Canyon National Parks","Suwanee",720,27.2980294427083
"721",1984,"mech_under","Sierra National Forest","McKinley",721,0.0896107947676122
"722",1985,"mech_under","Sierra National Forest","McKinley",722,0.129824362313332
"723",2023,"mech_under","Sierra National Forest","McKinley",723,0.0896107947439043
"724",2017,"lowsev_fire","Sierra National Forest","Nelder",724,57.6098826895732
"725",2017,"modsev_fire","Sierra National Forest","Nelder",725,6.30085005459851
"726",2017,"highsev_fire","Sierra National Forest","Nelder",726,17.5812767750888
"727",2023,"mech_under","Sierra National Forest","Nelder",727,28.6102733944732
"728",2024,"mech_under","Sierra National Forest","Nelder",728,10.1014638818954
"729",2020,"mech_under","Sierra National Forest","Nelder",729,6.72267592301233
"730",2021,"rx_pile","Sierra National Forest","Nelder",730,2.33197877943372
"731",2023,"rx_pile","Sierra National Forest","Nelder",731,2.33197877943372
"732",2015,"mech_under","Sierra National Forest","Nelder",732,15.6537421436073
"733",2019,"mech_under","Sierra National Forest","Nelder",733,7.33834873820496
"734",2012,"mech_under","Sierra National Forest","Nelder",734,122.079924313856
"735",2022,"lowsev_fire","Tahoe National Forest","Placer County Big Trees",735,0.356431930939924
"736",2014,"mech_under","Tahoe National Forest","Placer County Big Trees",736,1.16592898591398
"737",2016,"rx_pile","Tahoe National Forest","Placer County Big Trees",737,1.16592434323954
"738",2017,"rx_pile","Tahoe National Forest","Placer County Big Trees",738,0.00183035006295831
"739",2020,"lowsev_fire","Tulare County","Mountain Home",739,23.59240229075
"740",2020,"modsev_fire","Tulare County","Mountain Home",740,0.85058629232319
"741",2020,"highsev_fire","Tulare County","Mountain Home",741,0.0235319788050845
"742",1971,"mech_under","Tulare County","Mountain Home",742,2.3891044275341
"743",1983,"mech_under","Tulare County","Mountain Home",743,0.196255096117902
"744",2018,"mech_under","Tulare County","Mountain Home",744,2.18180731582829
"745",2019,"rx_pile","Tulare County","Mountain Home",745,16.1281573191722
"746",2012,"mech_under","Tulare County","Mountain Home",746,2.1813473862405
"747",2012,"rx_pile","Tulare County","Mountain Home",747,0.0811376465708629
"748",2021,"lowsev_fire","Whittaker's Forest","Redwood Mountain",748,35.1310409524016
"749",2021,"modsev_fire","Whittaker's Forest","Redwood Mountain",749,1.76174678275282
"750",2021,"highsev_fire","Whittaker's Forest","Redwood Mountain",750,1.23635909999417
"751",2012,"rx_pile","Whittaker's Forest","Redwood Mountain",751,32.3837127698421
"752",1972,"rx_pile","Whittaker's Forest","Redwood Mountain",752,1.65969632890303
"753",2024,"rx_pile","Whittaker's Forest","Redwood Mountain",753,7.17285084508338
"754",2024,"mech_under","Whittaker's Forest","Redwood Mountain",754,10.6669222856119
"755",2001,"mech_under","Whittaker's Forest","Redwood Mountain",755,87.7387136317007
"756",2018,"mech_under","Whittaker's Forest","Redwood Mountain",756,0.254386251265122
"757",2017,"mech_under","Whittaker's Forest","Redwood Mountain",757,0.254386251265122
"758",2022,"lowsev_fire","Yosemite National Park","Mariposa",758,1.55530782288657
"759",2022,"modsev_fire","Yosemite National Park","Mariposa",759,0.349700959514321
"760",2024,"rx_pile","Yosemite National Park","Mariposa",760,1.75226079339763
"761",2023,"rx_pile","Yosemite National Park","Mariposa",761,26.238359871765
"762",1971,"rx_pile","Yosemite National Park","Mariposa",762,17.4359008443567
"763",1975,"rx_pile","Yosemite National Park","Mariposa",763,6.2207563923945
"764",1979,"rx_pile","Yosemite National Park","Mariposa",764,15.7404633350556
"765",1983,"rx_pile","Yosemite National Park","Mariposa",765,10.8157754762517
"766",1984,"rx_pile","Yosemite National Park","Mariposa",766,22.1424084356521
"767",1989,"rx_pile","Yosemite National Park","Mariposa",767,13.1514629759838
"768",1990,"rx_pile","Yosemite National Park","Mariposa",768,3.96715905373956
"769",1993,"rx_pile","Yosemite National Park","Mariposa",769,8.89865813136975
"770",1995,"rx_pile","Yosemite National Park","Mariposa",770,11.1894682638453
"771",1997,"rx_pile","Yosemite National Park","Mariposa",771,5.58634476867274
"772",1998,"rx_pile","Yosemite National Park","Mariposa",772,0.962040795026929
"773",1999,"rx_pile","Yosemite National Park","Mariposa",773,17.9155268911411
"774",2003,"rx_pile","Yosemite National Park","Mariposa",774,18.0533990224983
"775",2004,"rx_pile","Yosemite National Park","Mariposa",775,12.1139734752223
"776",2006,"rx_pile","Yosemite National Park","Mariposa",776,17.8755698945297
"777",2008,"rx_pile","Yosemite National Park","Mariposa",777,13.1043966847336
"778",2016,"rx_pile","Yosemite National Park","Mariposa",778,30.9049135005508
"779",2017,"rx_pile","Yosemite National Park","Mariposa",779,10.2965942614682
"780",2016,"mech_under","Yosemite National Park","Mariposa",780,0.875936953113362
"781",2023,"mech_under","Yosemite National Park","Mariposa",781,0.408490802656999
"782",2024,"rx_pile","Yosemite National Park","Merced",782,0.129489435073821
"783",2024,"mech_under","Yosemite National Park","Merced",783,2.62031796392919
"784",1976,"rx_pile","Yosemite National Park","Merced",784,2.16155571914691
"785",1977,"rx_pile","Yosemite National Park","Merced",785,3.1190991754446
"786",1990,"rx_pile","Yosemite National Park","Merced",786,0.326656226720038
"787",2018,"rx_pile","Yosemite National Park","Merced",787,6.08618788532678
"788",2022,"mech_under","Yosemite National Park","Merced",788,4.43336119688597
"789",2023,"mech_under","Yosemite National Park","Merced",789,5.73305981111815
"790",2013,"lowsev_fire","Yosemite National Park","Tuolumne",790,0.326412256110839
"791",2005,"rx_pile","Yosemite National Park","Tuolumne",791,3.67917055951185
